playerId,In,Ex
2176,55,7
2177,55,3
2178,55,5
2179,55,7
2180,58,2
2181,55,7
2182,55,10
2183,58,2
2184,55,5
2185,56,2
2186,58,3
2187,55,6
2188,56,1
2189,59,3
2190,55,4
2191,58,2
2192,58,2
2193,58,1
2194,55,4
2195,55,5
2196,55,9
2197,59,5
2198,55,6
2199,58,2
2200,55,1
2201,55,2
2202,58,1
2203,55,1
2204,58,3
2205,58,2
2206,55,8
2207,58,1
2208,58,2
2209,58,3
2210,55,7
2211,58,2
2212,58,2
2213,58,1
2214,55,4
2215,55,5
2216,55,4
2217,58,1
2218,75,6
2219,75,4
2220,75,5
2221,75,6
2222,55,2
2223,55,6
2224,55,2
2225,55,5
2226,58,1
2227,58,1
2228,59,1
2229,58,2
2230,58,1
2231,58,1
2232,58,1
2233,58,1
2234,58,1
2235,49,5
2236,54,1
2237,55,1
2238,23,1
2239,56,1
2240,55,7
2241,55,8
2242,57,5
2243,55,6
2244,55,8
2245,19,4
2246,23,2
2247,19,5
2248,19,1
2249,19,6
2250,19,1
2251,23,3
2252,30,10
2253,19,8
2254,23,9
2255,28,9
2256,28,8
2257,28,8
2258,28,10
2259,28,1
2260,28,1
2261,31,2
2262,30,1
2263,28,9
2264,31,2
2265,31,1
2266,31,1
2267,19,9
2268,20,9
2269,30,10
2270,23,9
2271,24,8
2272,31,2
2273,19,8
2274,23,8
2275,31,2
2276,31,1
2277,31,2
2278,29,10
2279,28,10
2280,30,1
2281,19,10
2282,31,2
2283,30,9
2284,19,9
2285,20,9
2286,23,9
2287,24,7
2288,28,10
2289,20,6
2290,24,1
2291,20,4
2292,24,2
2293,28,10
2294,19,9
2295,20,9
2296,23,8
2297,24,8
2298,31,1
2299,30,9
2300,20,7
2301,31,1
2302,23,7
2303,19,8
2304,22,10
2305,19,1
2306,31,1
2307,19,11
2308,30,12
2309,23,11
2310,31,2
2311,31,1
2312,31,2
2313,28,3
2314,19,2
2315,23,2
2316,28,10
2317,31,1
2318,28,9
2319,28,10
2320,31,1
2321,28,11
2329,19,1
2330,30,8
2331,20,9
2332,30,2
2333,30,8
2334,31,1
2335,31,1
2336,31,1
2337,31,1
2338,31,1
2339,21,1
2340,19,4
2341,30,9
2342,23,1
2343,30,1
2344,28,1
2345,19,9
2346,23,4
2347,31,1
2348,23,1
2349,30,9
2350,23,2
2351,19,4
2352,23,5
2353,21,1
2354,30,9
2355,19,8
2356,23,9
2357,19,8
2358,23,7
2359,57,4
2360,57,3
2361,31,1
2362,31,1
2363,31,1
2364,31,1
2365,31,1
2366,31,1
2367,31,1
2368,31,1
2369,22,9
2370,31,1
2371,31,1
2372,31,1
2373,31,1
2374,31,2
2375,30,1
2376,30,4
2377,31,1
2378,31,1
2379,31,1
2380,31,1
2381,31,2
2382,31,2
2383,31,2
2384,31,2
2385,31,2
2386,31,2
2387,31,2
2388,31,2
2389,19,6
2390,31,1
2391,30,1
2392,31,1
2393,30,1
2394,31,1
2395,31,1
2396,31,1
2397,31,1
2398,30,8
2399,31,1
2400,29,9
2401,31,1
2402,30,1
2403,31,3
2404,31,3
2405,31,2
2406,30,9
2407,30,10
2408,31,1
2409,75,3
2410,75,1
2411,75,1
2412,75,3
2413,75,2
2414,76,1
2415,30,9
2416,30,11
2417,30,9
2418,31,1
2419,18,1
2421,31,3
2422,30,10
2423,20,9
2424,23,10
2425,24,1
2429,28,9
2430,20,9
2431,24,10
2432,21,8
2433,31,1
2435,31,1
2436,23,9
2437,19,10
2438,31,3
2439,30,9
2440,31,1
2441,23,10
2442,23,9
2443,19,9
2444,31,3
2445,30,12
2446,19,11
2447,23,11
2448,28,10
2449,19,10
2450,23,9
2451,31,1
2452,31,1
2453,31,1
2454,31,1
2455,31,1
2456,30,3
2457,57,3
2458,55,9
2459,55,1
2460,55,4
2461,55,9
2462,40,5
2463,40,5
2464,31,1
2465,55,3
2466,55,8
2467,55,1
2468,55,5
2469,59,3
2470,55,9
2471,56,2
2472,56,1
2473,56,3
2474,60,1
2475,55,8
2476,56,1
2477,55,7
2478,56,1
2479,55,1
2480,55,2
2481,56,1
2482,58,3
2483,58,2
2484,55,8
2485,58,3
2486,56,1
2487,58,3
2488,58,1
2489,55,1
2490,58,1
2491,56,3
2492,58,1
2493,60,3
2494,55,5
2495,30,2
2496,31,2
2497,31,1
2498,31,1
2499,31,2
2500,31,1
2501,31,1
2502,31,1
2503,55,4
2504,55,3
2505,55,8
2506,56,3
2507,58,2
2508,40,8
2509,55,5
2510,58,1
2511,56,3
2512,58,3
2513,58,2
2514,59,2
2515,58,3
2516,58,2
2517,55,8
2518,58,1
2519,58,1
2520,58,1
2521,55,1
2522,58,1
2523,56,7
2524,55,5
2525,55,5
2526,59,4
2527,55,7
2528,55,3
2529,58,2
2530,58,1
2531,58,2
2532,58,1
2533,55,6
2534,55,9
2535,58,4
2536,55,9
2537,58,3
2538,55,9
2539,55,3
2540,58,3
2541,56,1
2542,58,1
2543,58,1
2544,58,3
2545,55,5
2546,55,7
2547,58,2
2548,58,2
2549,55,1
2550,55,9
2551,58,1
2552,58,3
2553,55,3
2554,58,1
2555,56,3
2556,56,1
2557,56,3
2558,59,4
2559,56,2
2560,59,3
2561,56,3
2562,56,1
2563,56,2
2564,59,4
2565,56,1
2566,56,2
2567,56,1
2568,59,3
2570,58,1
2571,56,1
2572,55,6
2573,55,7
2574,55,10
2575,58,3
2576,55,7
2577,58,2
2578,55,9
2579,55,5
2580,58,3
2581,58,3
2582,58,1
2583,58,1
2584,55,9
2585,58,5
2586,56,7
2587,56,2
2588,59,3
2589,55,2
2590,56,3
2591,56,6
2592,55,9
2593,55,2
2594,58,3
2595,55,4
2596,56,1
2597,58,2
2598,58,2
2599,55,7
2600,58,3
2601,58,2
2602,56,2
2603,56,3
2604,55,5
2605,58,1
2606,58,1
2607,55,10
2608,56,2
2609,59,3
2610,56,2
2611,59,3
2612,55,1
2613,58,1
2614,55,9
2615,58,2
2616,58,3
2617,56,1
2618,56,1
2619,56,1
2620,59,3
2621,59,2
2622,55,7
2623,55,8
2624,59,3
2625,55,8
2626,55,9
2627,56,1
2628,55,4
2629,55,1
2630,59,3
2631,55,6
2632,58,1
2633,58,2
2634,58,1
2635,55,9
2636,58,1
2637,58,3
2638,58,4
2639,55,9
2640,59,4
2641,55,6
2642,55,5
2643,55,6
2644,77,1
2645,55,4
2646,55,3
2647,55,1
2648,55,5
2649,19,8
2650,23,7
2651,58,1
2652,55,4
2653,55,1
2654,58,3
2655,58,3
2656,58,4
2657,56,3
2658,59,1
2659,55,3
2660,55,1
2661,55,4
2662,55,2
2663,55,4
2664,58,1
2665,56,1
2666,56,1
2667,55,4
2668,55,7
2669,55,8
2670,55,4
2671,55,6
2672,56,1
2673,58,1
2674,55,3
2675,57,3
2676,23,2
2677,23,3
2678,23,10
2679,23,1
2680,19,9
2681,19,1
2682,19,8
2683,19,1
2684,23,1
2685,30,11
2686,31,1
2687,19,9
2688,23,8
2689,19,10
2690,23,9
2691,19,5
2692,23,4
2693,31,1
2694,28,7
2695,31,1
2696,28,8
2697,19,8
2698,20,8
2699,23,5
2700,24,4
2701,19,1
2702,23,1
2703,30,11
2704,19,10
2705,23,8
2706,19,1
2707,30,10
2708,23,8
2709,30,6
2710,28,2
2711,19,3
2712,23,2
2713,30,1
2714,31,1
2715,19,5
2716,28,7
2717,31,3
2718,28,10
2719,19,10
2720,23,9
2721,30,2
2723,31,3
2724,30,3
2725,21,4
2726,57,1
2727,21,5
2728,23,1
2729,31,1
2730,30,9
2731,30,5
2732,31,2
2733,28,9
2734,19,9
2735,23,9
2736,31,1
2737,28,10
2738,19,9
2739,23,9
2740,30,1
2741,19,8
2742,23,3
2743,24,9
2744,30,9
2745,19,1
2746,30,9
2747,31,2
2748,19,9
2749,28,10
2750,19,10
2751,23,10
2752,31,2
2753,30,12
2754,19,11
2755,23,10
2756,31,1
2757,26,1
2758,31,2
2759,22,5
2760,19,11
2761,23,8
2762,23,1
2763,19,6
2764,23,4
2765,19,6
2766,30,12
2767,31,1
2768,28,11
2769,19,10
2770,23,8
2771,31,1
2772,30,5
2773,23,2
2774,19,1
2775,23,1
2776,19,6
2777,23,4
2778,30,9
2779,19,9
2780,20,11
2781,23,9
2782,24,8
2783,20,5
2784,24,4
2785,20,8
2786,24,3
2787,19,2
2788,20,6
2789,23,2
2790,24,2
2791,20,7
2792,24,3
2793,19,1
2794,23,1
2795,28,4
2796,19,6
2797,23,5
2798,30,10
2799,19,10
2800,23,9
2801,30,7
2802,28,1
2803,19,2
2804,23,4
2805,19,1
2806,30,9
2807,28,1
2808,30,12
2809,19,9
2810,23,9
2811,19,8
2812,23,8
2813,28,10
2814,28,10
2815,29,10
2816,19,9
2817,20,10
2818,23,9
2819,24,9
2820,30,4
2821,28,1
2822,30,5
2823,19,1
2824,23,2
2825,30,1
2826,30,1
2827,30,8
2828,28,3
2829,22,1
2830,30,10
2831,19,9
2832,23,8
2833,30,11
2834,31,3
2835,19,8
2836,23,9
2837,31,1
2838,20,5
2839,24,2
2840,31,1
2841,31,1
2842,31,1
2843,31,1
2844,28,10
2845,21,3
2846,19,8
2847,23,7
2848,30,9
2849,23,2
2850,29,1
2851,19,7
2852,19,8
2853,23,8
2854,30,11
2855,28,2
2856,31,1
2857,19,10
2858,23,8
2859,25,8
2860,25,8
2861,25,9
2862,25,8
2863,25,8
2864,25,6
2865,25,7
2866,25,8
2867,25,7
2868,25,6
2869,25,5
2870,25,8
2871,25,7
2872,25,6
2873,25,7
2874,25,4
2875,25,8
2876,19,9
2877,20,9
2878,23,9
2879,24,5
2880,25,4
2881,25,7
2882,25,6
2883,25,8
2884,25,6
2885,25,8
2886,25,7
2887,25,8
2888,25,8
2889,25,8
2890,25,7
2891,25,8
2892,25,7
2893,25,6
2894,25,3
2895,25,6
2896,25,7
2897,25,7
2898,25,8
2899,25,7
2900,25,7
2901,25,7
2902,25,6
2903,25,7
2904,25,6
2905,25,7
2906,25,7
2907,25,7
2908,25,7
2909,25,7
2910,25,6
2911,25,3
2912,25,6
2913,25,7
2914,25,7
2915,19,9
2916,23,9
2917,31,1
2918,23,9
2919,19,9
2920,21,10
2921,21,9
2922,31,1
2923,30,2
2924,30,2
2925,30,2
2926,30,1
2927,31,1
2928,31,1
2929,30,10
2930,30,1
2931,30,10
2932,31,1
2933,31,1
2934,21,10
2935,31,1
2936,19,6
2937,23,6
2938,31,1
2939,21,10
2940,19,4
2941,21,1
2942,31,1
2943,31,1
2944,31,1
2945,31,1
2946,21,10
2947,31,1
2948,21,3
2949,31,1
2950,31,1
2951,19,5
2952,23,1
2953,21,7
2954,23,8
2955,19,8
2956,21,10
2957,21,9
2958,23,8
2959,19,9
2960,30,10
2961,31,1
2962,30,2
2963,31,1
2964,30,11
2965,31,2
2967,28,10
2968,31,1
2969,30,12
2970,31,1
2971,28,9
2972,30,10
2973,19,9
2974,23,9
2975,20,8
2976,24,3
2977,30,4
2978,31,2
2979,31,1
2980,30,1
2981,23,1
2982,75,1
2983,75,1
2984,75,1
2985,76,1
2986,76,2
2987,76,2
2988,76,1
2989,76,1
2990,76,1
2991,76,1
2992,76,1
2993,76,1
2994,76,1
2995,76,1
2996,76,1
2997,76,2
2998,76,1
2999,76,1
3000,75,6
3001,76,1
3002,76,1
3003,76,1
3004,76,1
3005,76,1
3006,75,2
3007,75,10
3008,76,1
3009,75,2
3010,76,1
3011,76,1
3012,75,1
3013,75,1
3014,75,9
3015,75,1
3016,75,1
3017,30,8
3018,31,1
3019,19,4
3020,23,1
3021,28,1
3024,30,1
3025,31,2
3026,19,9
3027,20,9
3028,23,9
3029,24,9
3030,19,8
3031,20,10
3032,23,8
3033,24,9
3034,20,2
3035,31,1
3036,30,3
3037,31,1
3038,31,1
3039,31,1
3040,31,1
3041,31,1
3042,20,3
3043,22,7
3044,19,5
3045,19,6
3046,23,6
3047,19,8
3048,23,5
3049,30,4
3050,30,5
3051,31,1
3052,19,5
3053,23,2
3054,20,9
3055,23,1
3056,19,8
3057,19,5
3058,30,2
3059,28,2
3060,19,1
3061,31,2
3062,30,4
3063,19,1
3064,28,1
3065,22,1
3066,19,3
3067,23,2
3068,30,1
3069,19,4
3070,23,3
3071,30,9
3072,20,8
3073,24,4
3074,30,1
3075,19,1
3076,19,11
3077,23,11
3078,19,4
3079,55,6
3080,58,3
3081,58,2
3082,55,6
3083,56,2
3084,55,8
3085,58,1
3086,59,4
3087,56,3
3088,56,1
3089,56,1
3090,56,3
3091,56,1
3092,58,2
3093,40,3
3094,58,2
3095,55,7
3096,58,3
3097,56,3
3098,58,2
3099,58,2
3100,55,3
3101,55,7
3102,58,2
3103,58,1
3104,58,3
3105,56,2
3106,58,2
3107,55,9
3108,55,9
3109,55,8
3110,55,3
3111,4,1
3112,40,7
3113,55,1
3114,60,8
3115,55,8
3116,55,1
3117,58,3
3118,55,1
3119,55,1
3120,55,9
3121,56,1
3122,59,2
3123,56,1
3124,55,2
3125,56,1
3126,55,7
3127,56,1
3128,56,1
3129,55,2
3130,55,5
3131,55,2
3132,55,2
3133,75,1
3134,76,1
3135,76,1
3136,76,1
3137,76,1
3138,75,3
3139,76,1
3140,75,7
3141,75,10
3142,75,1
3143,75,1
3144,75,2
3145,76,1
3146,75,9
3147,75,6
3148,75,10
3149,75,7
3150,76,1
3151,75,3
3152,75,2
3153,75,2
3154,76,1
3155,76,1
3156,76,1
3157,76,1
3158,75,10
3159,75,8
3160,75,5
3161,76,1
3162,55,1
3163,58,1
3164,55,7
3165,55,2
3166,55,1
3167,58,2
3168,55,5
3169,56,1
3170,55,6
3171,56,3
3172,59,2
3173,55,8
3174,55,4
3175,55,8
3176,19,1
3177,21,1
3178,19,4
3179,23,4
3180,19,1
3181,30,7
3182,20,5
3183,30,10
3184,19,9
3185,23,9
3186,30,9
3187,19,9
3188,23,3
3189,30,1
3190,28,1
3191,31,1
3192,31,1
3193,30,9
3194,78,1
3195,78,1
3196,22,9
3197,30,10
3198,30,6
3199,30,1
3200,30,3
3201,30,3
3202,30,3
3203,30,3
3204,30,2
3205,30,3
3206,30,2
3207,30,2
3208,30,1
3209,30,5
3210,30,5
3211,30,1
3212,30,2
3213,30,2
3214,30,2
3215,31,1
3216,30,8
3217,19,4
3218,23,3
3219,76,1
3220,76,1
3221,30,6
3222,31,1
3223,30,9
3224,30,9
3225,28,8
3226,31,2
3227,31,2
3228,31,1
3229,31,2
3230,31,1
3231,31,1
3232,22,3
3233,31,1
3234,30,10
3235,31,2
3236,19,9
3237,20,10
3238,23,9
3239,24,9
3240,31,1
3241,31,1
3242,31,1
3243,30,10
3244,20,8
3245,24,4
3246,31,1
3247,31,1
3248,31,1
3249,31,1
3250,31,1
3251,30,10
3252,31,3
3253,19,8
3254,30,5
3255,28,2
3256,19,1
3257,31,2
3258,31,2
3259,31,2
3260,23,4
3261,22,2
3262,31,1
3263,20,6
3264,24,1
3265,19,2
3266,23,2
3267,55,7
3268,55,9
3269,55,8
3270,56,1
3274,55,6
3275,56,1
3276,55,5
3277,55,7
3278,58,2
3279,55,2
3280,55,9
3281,55,3
3283,58,1
3285,55,2
3286,55,9
3287,58,2
3288,55,3
3289,59,4
3290,55,8
3291,59,3
3292,59,2
3293,59,2
3294,59,2
3295,59,2
3296,59,2
3297,40,6
3298,37,4
3299,55,1
3300,23,1
3301,30,2
3302,28,6
3303,30,8
3304,30,3
3305,19,1
3306,21,4
3307,30,9
3308,31,1
3309,19,8
3310,21,2
3311,23,1
3312,23,9
3313,23,8
3314,30,11
3315,18,1
3316,19,11
3317,21,2
3318,23,8
3319,28,4
3320,19,12
3321,19,9
3322,30,6
3323,23,8
3324,31,2
3325,30,11
3326,22,12
3327,21,12
3328,23,11
3329,19,11
3330,31,2
3331,30,11
3332,22,10
3333,20,10
3334,21,9
3335,23,9
3336,19,10
3337,23,9
3339,31,2
3340,30,11
3341,19,11
3342,20,11
3343,23,11
3344,24,10
3345,19,8
3346,20,10
3347,23,8
3348,24,8
3350,19,9
3351,20,9
3352,23,9
3353,24,8
3355,22,10
3356,31,1
3357,31,1
3358,31,1
3359,30,9
3360,30,10
3361,31,1
3362,30,9
3363,31,1
3364,23,10
3365,19,10
3366,19,10
3367,23,11
3368,38,1
3369,55,3
3370,58,2
3371,55,2
3372,55,7
3373,58,4
3374,56,2
3375,58,3
3376,58,2
3377,58,2
3378,55,4
3379,55,5
3380,55,7
3381,58,1
3382,55,4
3383,55,5
3384,55,5
3385,55,8
3386,55,8
3387,58,1
3388,55,2
3389,55,7
3390,59,1
3391,30,3
3392,23,11
3393,23,9
3394,23,11
3395,19,1
3396,31,1
3397,31,1
3398,31,1
3399,31,1
3400,31,1
3401,31,1
3402,30,9
3403,31,1
3404,30,1
3406,31,1
3409,31,1
3410,30,1
3411,31,2
3412,31,1
3413,31,1
3414,31,1
3415,31,1
3416,31,1
3417,30,9
3418,31,1
3419,23,1
3420,31,1
3421,23,7
3422,31,1
3423,23,10
3424,19,9
3425,28,8
3426,28,9
3427,28,10
3428,19,7
3429,23,8
3430,31,1
3431,31,1
3432,30,10
3433,19,11
3434,23,7
3435,31,1
3436,30,10
3437,29,9
3438,19,9
3439,23,8
3440,31,1
3441,31,1
3442,23,8
3443,30,10
3444,19,10
3445,20,11
3446,23,9
3447,29,10
3448,19,4
3449,20,9
3450,23,3
3451,24,4
3452,31,1
3453,31,1
3454,31,1
3455,31,1
3456,31,1
3457,28,3
3458,20,8
3459,24,3
3460,28,10
3461,19,9
3462,20,10
3463,23,9
3464,24,10
3465,31,1
3466,31,1
3467,30,7
3468,30,9
3469,31,2
3470,30,9
3471,31,1
3472,30,9
3473,31,1
3474,19,4
3475,19,9
3476,23,10
3477,24,6
3478,23,2
3479,19,9
3480,23,8
3481,21,3
3482,20,7
3483,24,1
3484,20,4
3485,19,6
3486,20,6
3487,19,6
3488,22,4
3489,19,8
3490,23,2
3491,19,2
3492,23,4
3493,19,1
3494,23,2
3495,30,2
3496,30,8
3497,19,9
3498,29,6
3499,19,4
3500,20,6
3501,62,3
3502,62,2
3503,62,5
3504,62,4
3505,62,5
3506,62,2
3507,62,6
3508,62,6
3509,62,6
3510,62,2
3511,62,2
3512,62,2
3513,62,1
3514,62,3
3515,62,6
3516,62,1
3517,62,4
3518,62,3
3519,62,4
3520,57,2
3521,63,1
3522,63,1
3523,63,1
3524,63,1
3525,31,1
3526,30,1
3527,77,7
3528,75,8
3529,30,2
3530,30,3
3531,28,2
3532,31,2
3533,30,9
3534,31,1
3535,29,9
3536,31,1
3537,30,9
3539,22,9
3540,30,9
3541,19,10
3542,23,6
3543,30,10
3544,19,8
3545,23,6
3546,30,9
3547,19,6
3548,23,5
3549,19,2
3550,19,1
3551,23,1
3552,23,10
3553,24,11
3554,23,11
3555,23,2
3556,23,11
3557,24,9
3558,24,7
3559,19,3
3560,30,1
3561,30,1
3562,30,4
3563,30,1
3564,21,1
3565,19,10
3566,23,9
3567,76,1
3568,76,1
3569,55,4
3570,59,4
3572,56,2
3573,59,1
3574,55,5
3575,59,1
3576,55,2
3577,55,6
3578,55,3
3580,55,9
3581,37,1
3582,40,6
3583,56,1
3584,58,2
3585,56,1
3586,58,2
3587,58,1
3588,59,1
3589,56,1
3590,58,1
3591,58,4
3592,58,5
3593,58,4
3594,40,2
3595,58,2
3596,55,8
3597,56,3
3598,58,4
3599,56,7
3600,56,1
3601,30,1
3602,31,1
3603,40,5
3605,55,8
3606,55,8
3607,55,1
3608,55,1
3609,55,7
3610,55,4
3611,55,1
3612,55,6
3613,55,3
3614,55,1
3615,55,5
3616,58,1
3617,55,10
3618,55,3
3619,55,8
3620,55,10
3621,58,1
3622,55,10
3623,58,2
3624,55,9
3625,58,1
3626,55,8
3628,55,1
3629,30,9
3630,19,8
3631,23,8
3632,31,1
3633,19,9
3634,23,8
3635,30,10
3636,31,1
3637,19,5
3638,27,1
3639,55,3
3640,55,7
3641,55,9
3642,55,7
3643,55,1
3644,56,2
3645,58,1
3646,55,3
3647,55,6
3648,55,1
3649,56,1
3650,56,1
3651,55,9
3652,55,8
3653,58,2
3654,56,1
3655,56,1
3656,55,9
3657,58,3
3658,59,1
3659,58,2
3660,59,1
3661,59,4
3662,55,7
3663,55,1
3664,31,3
3665,30,6
3666,4,1
3667,4,1
3668,4,1
3669,4,4
3670,30,3
3671,31,1
3672,31,3
3673,23,11
3674,23,1
3675,23,10
3676,23,11
3677,23,8
3678,24,7
3679,30,10
3680,23,1
3681,19,1
3682,30,3
3683,31,2
3684,21,1
3685,30,3
3686,19,10
3687,19,3
3688,20,9
3689,19,9
3690,19,8
3691,19,1
3692,22,9
3693,21,8
3694,21,3
3695,19,11
3696,19,6
3697,19,10
3698,21,10
3699,21,1
3700,19,2
3701,23,2
3702,21,10
3703,19,9
3704,19,4
3705,19,9
3706,19,1
3707,19,11
3708,19,10
3709,19,8
3710,21,9
3711,30,1
3712,31,2
3713,23,9
3714,19,8
3715,31,2
3716,19,6
3717,23,8
3718,30,9
3719,30,10
3720,31,1
3721,31,1
3722,31,1
3723,31,1
3724,31,1
3725,31,2
3726,31,1
3727,31,1
3728,31,1
3729,31,1
3730,31,1
3731,30,9
3732,19,11
3733,20,11
3734,23,11
3735,24,9
3736,19,9
3737,23,9
3738,19,9
3739,23,8
3740,19,9
3741,23,8
3742,31,2
3743,21,10
3744,31,2
3745,21,10
3746,31,1
3747,22,8
3748,30,2
3749,31,1
3750,28,1
3751,19,1
3752,23,1
3753,30,7
3754,31,1
3755,19,2
3756,20,7
3757,23,1
3758,24,2
3759,20,1
3761,18,1
3762,23,1
3763,40,6
3764,40,4
3765,23,1
3766,55,1
3767,55,2
3768,55,4
3769,55,3
3770,56,3
3771,55,5
3772,56,1
3773,55,4
3774,55,7
3775,55,6
3776,58,1
3777,55,7
3778,58,4
3779,56,1
3780,59,1
3781,60,1
3782,55,1
3783,40,1
3784,40,1
3785,40,1
3786,55,4
3787,55,7
3788,55,8
3789,58,1
3790,56,2
3791,58,1
3792,58,2
3793,58,2
3794,58,1
3795,58,1
3796,58,1
3797,58,2
3798,58,3
3799,59,3
3800,55,7
3801,55,8
3802,56,2
3803,59,1
3804,56,1
3805,55,7
3806,55,4
3807,56,1
3808,55,1
3809,55,8
3810,55,1
3811,55,6
3812,56,1
3813,56,1
3814,55,7
3815,58,2
3816,58,1
3817,58,3
3818,55,8
3819,58,1
3820,58,2
3821,58,1
3822,55,8
3823,55,9
3824,55,1
3825,55,1
3826,55,6
3827,55,3
3828,55,8
3829,56,2
3830,55,7
3831,55,4
3832,23,10
3833,23,10
3834,23,10
3835,23,10
3836,23,3
3837,24,7
3838,24,6
3839,24,4
3840,23,10
3841,23,4
3842,24,10
3843,75,1
3844,75,1
3845,76,1
3846,19,3
3847,75,1
3848,30,3
3849,20,1
3850,19,7
3851,19,10
3852,19,3
3853,31,2
3854,31,1
3855,31,1
3856,31,1
3857,31,1
3858,21,1
3859,49,1
3860,54,1
3861,49,3
3862,49,5
3863,54,1
3864,54,1
3865,30,1
3866,28,6
3868,19,8
3869,19,11
3870,30,10
3871,23,11
3872,27,1
3873,29,5
3874,19,2
3875,23,3
3876,28,9
3877,19,9
3878,23,9
3879,19,9
3880,23,7
3881,30,1
3882,19,1
3883,23,1
3884,30,1
3885,19,8
3886,19,9
3887,19,2
3888,30,2
3889,31,1
3890,30,6
3891,55,8
3892,58,1
3893,58,2
3894,55,2
3895,55,5
3896,55,8
3897,55,9
3898,55,3
3899,55,5
3900,59,4
3901,55,5
3902,55,9
3903,55,6
3904,59,1
3905,55,3
3906,55,1
3907,56,1
3909,55,5
3910,55,1
3911,55,1
3912,58,1
3913,58,1
3914,58,1
3915,58,1
3916,55,7
3917,55,6
3918,56,3
3919,58,3
3920,56,7
3921,55,5
3922,56,1
3923,58,2
3924,59,2
3925,58,1
3926,59,1
3927,19,7
3928,20,11
3929,20,9
3930,30,9
3931,31,3
3932,22,8
3933,19,9
3934,20,10
3935,23,9
3936,19,9
3937,23,8
3938,19,10
3939,23,9
3940,31,1
3941,30,10
3942,28,9
3943,22,9
3944,19,7
3945,22,6
3946,64,8
3947,30,3
3948,62,1
3949,62,2
3950,62,2
3951,62,1
3952,62,4
3953,55,5
3954,58,4
3955,58,4
3956,56,2
3957,58,2
3958,55,9
3959,55,4
3960,55,7
3961,55,8
3962,55,3
3963,55,3
3964,55,6
3965,55,8
3966,59,4
3967,55,9
3968,55,1
3969,55,3
3970,55,8
3971,55,9
3972,56,6
3973,58,3
3974,58,3
3975,58,2
3976,59,4
3977,56,2
3978,59,1
3979,56,1
3980,59,4
3981,56,1
3982,55,2
3983,55,5
3985,55,8
3986,56,2
3987,55,4
3988,55,6
3989,56,2
3990,55,8
3991,58,1
3992,55,5
3993,55,6
3994,55,6
3995,55,1
3996,56,3
3997,56,1
3998,58,3
3999,56,1
4000,58,2
4001,55,6
4002,55,3
4003,55,9
4004,55,5
4005,59,3
4006,55,7
4007,58,1
4008,55,8
4009,58,3
4010,55,1
4011,55,1
4012,55,1
4013,55,6
4014,58,2
4015,55,4
4016,58,2
4017,58,1
4018,56,1
4019,56,2
4020,58,2
4021,55,2
4022,56,1
4023,55,6
4024,55,9
4025,31,3
4026,31,3
4027,31,2
4028,30,3
4029,30,11
4030,31,2
4031,31,1
4032,22,7
4033,19,3
4034,23,7
4035,19,10
4036,21,9
4037,57,3
4038,57,4
4039,57,4
4040,57,3
4041,57,4
4042,31,2
4043,30,2
4044,31,1
4045,20,6
4046,19,4
4047,23,6
4048,20,8
4049,23,9
4050,24,9
4051,19,9
4052,20,9
4053,23,3
4054,19,2
4055,20,4
4056,24,2
4057,19,2
4058,23,4
4059,23,1
4061,23,1
4062,55,1
4063,55,4
4064,19,1
4065,23,1
4066,59,1
4067,55,8
4068,55,6
4069,55,6
4070,55,4
4071,55,1
4072,55,8
4073,55,1
4074,55,3
4075,55,3
4076,55,5
4077,58,1
4078,58,1
4079,55,1
4080,58,2
4081,56,1
4082,56,1
4083,55,5
4084,37,8
4085,40,8
4086,55,4
4087,58,1
4088,58,1
4089,58,1
4090,58,1
4091,58,3
4092,55,9
4093,58,3
4094,59,3
4095,55,1
4096,56,1
4097,59,1
4098,59,2
4099,55,4
4100,55,9
4101,58,3
4102,55,8
4103,58,3
4104,56,3
4105,55,3
4106,55,5
4107,55,8
4108,58,1
4109,58,2
4110,55,9
4111,58,2
4112,56,3
4113,59,2
4114,55,3
4115,55,6
4116,58,3
4117,58,3
4118,55,5
4119,55,1
4120,56,2
4121,55,1
4122,31,2
4123,55,7
4124,55,6
4125,55,3
4126,30,1
4127,75,8
4128,75,8
4129,75,7
4130,76,1
4131,76,1
4132,75,7
4133,76,1
4134,76,1
4135,75,4
4136,76,1
4137,76,1
4138,75,5
4139,76,1
4140,76,1
4141,75,1
4142,76,1
4143,75,2
4144,76,1
4145,76,1
4146,76,1
4147,75,7
4148,75,4
4149,76,1
4150,76,1
4151,76,1
4152,76,1
4153,75,1
4154,75,1
4155,75,1
4157,75,1
4158,75,1
4159,75,1
4160,75,1
4161,75,7
4162,76,1
4163,75,9
4164,75,9
4165,75,1
4166,75,1
4167,75,1
4168,76,1
4169,76,1
4170,76,1
4171,76,1
4172,76,1
4173,76,1
4174,76,1
4175,76,1
4176,76,1
4177,76,1
4178,75,10
4179,76,1
4180,76,1
4181,75,10
4182,75,2
4183,76,1
4184,76,1
4185,76,1
4186,75,8
4187,76,1
4188,76,1
4189,76,1
4190,75,6
4191,76,1
4192,76,1
4193,76,1
4194,75,1
4195,76,1
4196,76,1
4197,75,2
4198,76,1
4199,76,1
4200,76,1
4201,75,2
4202,76,2
4203,76,1
4204,76,1
4205,76,1
4206,76,1
4207,74,1
4208,74,1
4209,76,1
4210,76,1
4211,75,7
4212,76,1
